region,alameda,santa_clara,san_mateo,contra_costa,marin,monterey,sonoma,solano,napa,san_francisco,resource,free,provider_name,provider_addloc,address,city,state,zip,lat,lon,contact,call_in_advance,email,cuisine,instructions,offers,notes,notes_es,web_link,web_link_es,twitter,instagram,facebook,local,status,temp_closed,mon,tues,wed,thr,fri,sat,sun,sp_mon,sp_tues,sp_wed,sp_thr,sp_fri,sp_sat,sp_sun,special_hours,must_preorder,pay_at_pickup,in_store_pickup,catering,curbside_pickup,drive_thru,delivery,farm_pickup,farmers_market,business_closed,discount_medical,meal_student,meal_senior,meal_public,family_meal,free_produce,free_groceries,public,seniors,children,homeless,clients,uninsured,residents,immigrants,low income,women,disabled,health_provider,native_american,ebt_online,ebt_phone,legal_housing,legal_worker_protection,legal_healthcare,legal_immigration,legal_criminal,legal_domviolence,legal_contracts,legal_protester_defense,evict_end_date,week_1,week_2,week_3,week_4,week_5,SNAP,WIC,WIC_only_store,quality_check_complete,updated_by,in_person,telehealth,telelegal,sliding_scale,financial_assistance,accepts_medical,med_testing,med_primary_care,med_pediatrics,med_senior,med_women,med_urgent_care,med_dental,med_vision,med_pharmacy,med_benefit,med_mental_health,med_hotline,med_domestic violence,med_addiction,must_show_id,benefits_enrollment,bob,apply_online,apply_phone,cash_type_grant,cash_type_loan,fast_disbursement,fin_general,fin_grocery,fin_housing,fin_legal,fin_medical,fin_utilities,hotline,eviction,dv_medical,dv_mental_health,dv_housing,dv_legal,dv_crisis,dv_referrals
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,Carniceria Rodriguez,,2398 University Ave,East Palo Alto,CA,94303,37.471443,-122.13943,(650) 322-9838 NA,0,,,,,NA,NA,NA,,,,,0,1,0,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,East Palo Alto Community Farmers' Market,,1885 Bay Rd,East Palo Alto,CA,94303,37.472786,-122.13241,(925) 771-2990 NA,0,,,,,NA,NA,https://www.freshapproach.org/epa-farmers-market/,,,,,0,1,0,0,0,11:00 am - 2:00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,Care Nutrition,,E 1475 BAYSHORE RD,East Palo Alto,CA,94303,37.463972,-122.1455583,NA NA,0,,,,,NA,NA,NA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,Mi Pueblo Food Center #15,,E 1731 BAYSHORE RD,East Palo Alto,CA,94303,37.4603,-122.1382,NA NA,0,,,,,NA,NA,NA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara_county,0,1,0,0,0,0,0,0,0,0,,0,Oakwood Market,,2106 Oakwood Dr,Palo Alto,CA,94303,37.464993,-122.14772,(650) 324-1937 NA,0,,,,,NA,NA,https://www.facebook.com/pages/Oakwood-Market/111657422221348,,,,,0,1,0,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,8:00 am - 9:00 pm,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,Mi Tierra Linda Supermarket,,1209 Willow Rd,Menlo Park,CA,94025,37.473503,-122.15422,(650) 325-8720 NA,0,,,,,NA,NA,NA,,,,,0,1,0,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara_county,0,1,0,0,0,0,0,0,0,0,,0,7-ELEVEN 14336 E,,77 Newell Rd,Palo Alto,CA,94303,37.456913,-122.13661,(650) 324-8592 NA,0,,,,,NA,NA,https://www.7-eleven.com/locations/ca/east-palo-alto/77-newell-rd-14336?yext=14336,,,,,0,1,0,24 hours,24 hours,24 hours,24 hours,24 hours,24 hours,24 hours,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,Soleska Market,,1305 Willow Rd,Menlo Park,CA,94025,37.47644,-122.15351,(650) 329-9554 NA,0,,,,,NA,NA,https://soleskamarketca.com/40364,,,,,0,1,0,6:00 am - 7:00 pm,6:00 am - 7:00 pm,6:00 am - 7:00 pm,6:00 am - 7:00 pm,6:00 am - 7:00 pm,6:00 am - 7:00 pm,6:00 am - 7:00 pm,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,El Rancho Market,,812 Willow Rd,Menlo Park,CA,94025,37.465363,-122.15723,(650) 321-4902 NA,0,,,,,A face mask is required to enter the store,NA,https://www.elranchomenlopark.com/,,,,,0,1,0,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,8:00 am - 8:00 pm,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,La Hacienda Market,,1933 Menalto Ave,Menlo Park,CA,94025,37.459328,-122.15254,(650) 325-0650 NA,0,,,,,NA,NA,NA,,,,,0,1,0,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,7:00 am - 9:00 pm,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,A & S 76 #254354,,710 Willow Rd,Menlo Park,CA,94025,37.464066,-122.15771,(650) 322-8803 NA,0,,,,,NA,NA,NA,,,,,0,1,0,6:00 am - 12:00 am,6:00 am - 12:00 am,6:00 am - 12:00 am,6:00 am - 12:00 am,6:00 am - 1:00 am,7:00 am - 12:00 am,7:00 am - 12:00 am,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,Facebook Farmer's Market,,550 Bell St,East Palo Alto,CA,94303,37.482918,-122.15022,(650) 391-5322 NA,0,,,,,NA,NA,https://www.facebook.com/FBMobileFarmersMarket/,,,,,0,1,0,0,0,0,0,0,0,1:00 pm - 2:00 pm,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara_county,0,1,0,0,0,0,0,0,0,0,,0,CVS Pharmacy 9915,,352 University Ave,Palo Alto,CA,94301,37.446667,-122.16082,(650) 324-3248 NA,0,,,,,NA,NA,https://www.cvs.com/store-locator/cvs-pharmacy-address/352+University+Avenue-Palo+Alto-CA-94301/storeid=9915,,,,,0,1,0,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 8:00 pm,0,0,9:00 am -10:00 am,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara_county,0,1,0,0,0,0,0,0,0,0,,0,Walgreens 13596,,300 University Ave,Palo Alto,CA,94301,37.445889,-122.16154,(650) 326-3404 NA,0,,,,,NA,NA,https://www.walgreens.com/locator/walgreens-300+university+ave-palo+alto-ca-94301/id=13596,,,,,0,1,0,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,0,8:00 am - 9:00 am,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara_county,0,1,0,0,0,0,0,0,0,0,,0,Whole Foods Market 10005,,774 Emerson St,Palo Alto,CA,94301,37.442596,-122.15948,(650) 326-8676 NA,0,,,,,NA,NA,https://www.wholefoodsmarket.com/stores/paloalto,,,,,0,1,0,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,9:00 am - 8:00 pm,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara_county,0,1,0,0,0,0,0,0,0,0,,0,Trader Joes 207,,855 El Camino Real,Palo Alto,CA,94301,37.438381,-122.16116,(650) 327-7018 NA,0,,,,,NA,NA,https://locations.traderjoes.com/ca/palo-alto/207/,,,,,0,1,0,8:00 am - 7:00 pm,8:00 am - 7:00 pm,8:00 am - 7:00 pm,8:00 am - 7:00 pm,8:00 am - 7:00 pm,8:00 am - 7:00 pm,8:00 am - 7:00 pm,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,8:00 am - 9:00 am,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo_county,0,0,1,0,0,0,0,0,0,0,,0,CVS 10240,,700 El Camino Real,Menlo Park,CA,94025,37.451847,-122.17934,(650) 566-1405 NA,0,,,,,NA,NA,https://www.cvs.com/store-locator/cvs-pharmacy-address/700+El+Camino+Real-Menlo+Park-CA-94025/storeid=10240,,,,,0,1,0,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 8:00 pm,9:00 am - 10:00 am,9:00 am - 10:00 am,9:00 am - 10:00 am,9:00 am - 10:00 am,9:00 am - 10:00 am,9:00 am - 10:00 am,9:00 am - 10:00 am,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara_county,0,1,0,0,0,0,0,0,0,0,,0,Walgreens 06869,,2605 Middlefield Rd,Palo Alto,CA,94306,37.434296,-122.13066,(650) 566-9723 NA,0,,,,,NA,NA,https://www.walgreens.com/locator/walgreens-2605+middlefield+rd-palo+alto-ca-94306/id=6869,,,,,0,1,0,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,9:00 am - 9:00 pm,0,8:00 am - 9:00 am,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
