region	resource	free	provider_name	provider_addloc	address	city	state	zip	lat	lon	contact	call_in_advance	email	cuisine	instructions	offers	notes	web_link	twitter	instagram	facebook	local	status	mon	tues	wed	thr	fri	sat	sun	sp_mon	sp_tues	sp_wed	sp_thr	sp_fri	sp_sat	sp_sun	special_hours	order_online	pay_online	must_preorder	in_store	in_store_pickup	curbside	drive_thru	delivery	farm_pickup	farmers_market	business_closed	discount_medical	meal_student	meal_senior	meal_public	family_meal	free_produce	free_groceries	quality_check_complete	last_update	updated_by	week_1	week_2	week_3	week_4	week_5	SNAP	WIC
san_mateo_county	grocery	0	Carniceria Rodriguez	""	2398 University Ave	East Palo Alto	CA	94303	37.471443	-122.13943	(650) 322-9838	0	""	""	EBT at register	""			""	""		0	1	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			""	""	""	""	""	1	0
san_mateo_county	grocery	0	East Palo Alto Community Farmers' Market	""	1885 Bay Rd	East Palo Alto	CA	94303	37.472786	-122.13241	(925) 771-2990	0	""	""	EBT at register	""		https://www.freshapproach.org/epa-farmers-market/	""	""		0	1	0	0	11:00 AM - 2:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
san_mateo_county	grocery	0	Care Nutrition	""	E 1475 BAYSHORE RD	East Palo Alto	CA	94303	37.463972	-122.1455583		0	""	""	EBT at register	""			""	""		0	0	***googled: PERMANENTLY CLOSED	***googled: PERMANENTLY CLOSED	***googled: PERMANENTLY CLOSED	***googled: PERMANENTLY CLOSED	***googled: PERMANENTLY CLOSED	***googled: PERMANENTLY CLOSED	***googled: PERMANENTLY CLOSED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			""	""	""	""	""	1	1
san_mateo_county	grocery	0	Mi Pueblo Food Center #15	""	E 1731 BAYSHORE RD	East Palo Alto	CA	94303	37.4603	-122.1382		0	""	""	EBT at register	""			""	""		0	0	****googled: CLOSED	****googled: CLOSED	****googled: CLOSED	****googled: CLOSED	****googled: CLOSED	****googled: CLOSED	****googled: CLOSED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			""	""	""	""	""	1	1
santa_clara_county	grocery	0	Oakwood Market	""	2106 Oakwood Dr	Palo Alto	CA	94303	37.464993	-122.14772	(650) 324-1937	0	""	""	EBT at register	""			""	""	https://www.facebook.com/pages/Oakwood-Market/111657422221348	0	1	8:00 AM - 9:00 PM	8:00 AM - 9:00 PM	8:00 AM - 9:00 PM	8:00 AM - 9:00 PM	8:00 AM - 9:00 PM	8:00 AM - 9:00 PM	8:00 AM - 9:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			""	""	""	""	""	1	0
san_mateo_county	grocery	0	Mi Tierra Linda Supermarket	""	1209 Willow Rd	Menlo Park	CA	94025	37.473503	-122.15422	(650) 325-8720	0	""	""	EBT at register	""			""	""		0	1	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	1
santa_clara_county	grocery	0	7-ELEVEN 14336 E	""	77 Newell Rd	Palo Alto	CA	94303	37.456913	-122.13661	(650) 324-8592	0	""	""	EBT at register	""		https://www.7-eleven.com/locations/ca/east-palo-alto/77-newell-rd-14336?yext=14336	""	""		0	1	24 HOURS	24 HOURS	24 HOURS	24 HOURS	24 HOURS	24 HOURS	24 HOURS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
san_mateo_county	grocery	0	Soleska Market	""	1305 Willow Rd	Menlo Park	CA	94025	37.47644	-122.15351	(650) 329-9554	0	""	""	EBT at register	""		https://soleskamarketca.com/40364	""	""	https://www.facebook.com/pages/category/Supermarket/Soleska-Market-832531543508946/	0	1	6:00 AM - 7:00 PM	6:00 AM - 7:00 PM	6:00 AM - 7:00 PM	6:00 AM - 7:00 PM	6:00 AM - 7:00 PM	6:00 AM - 7:00 PM	6:00 AM - 7:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	1
san_mateo_county	grocery	0	El Rancho Market	""	812 Willow Rd	Menlo Park	CA	94025	37.465363	-122.15723	(650) 321-4902	0	""	""	EBT at register	""	A face mask is required to enter the store	https://www.elranchomenlopark.com/	""	""	https://www.facebook.com/elranchomenlopark/	0	1	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
san_mateo_county	grocery	0	La Hacienda Market	""	1933 Menalto Ave	Menlo Park	CA	94025	37.459328	-122.15254	(650) 325-0650	0	""	""	EBT at register	""			""	""	https://www.facebook.com/pages/category/Supermarket/La-Hacienda-Market-121295054586744/	0	1	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	7:00 AM - 9:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			""	""	""	""	""	1	1
san_mateo_county	grocery	0	A & S 76 #254354	""	710 Willow Rd	Menlo Park	CA	94025	37.464066	-122.15771	(650) 322-8803	0	""	""	EBT at register	""			""	""		0	1	6:00 AM - 12:00 AM	6:00 AM - 12:00 AM	6:00 AM - 12:00 AM	6:00 AM - 12:00 AM	6:00 AM - 1:00 AM	7:00 AM - 12:00 AM	7:00 AM - 12:00 AM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			""	""	""	""	""	1	0
san_mateo_county	grocery	0	Facebook Farmer's Market	""	550 Bell St	East Palo Alto	CA	94303	37.482918	-122.15022	(650) 391-5322	0	""	""	EBT at register	""			""	""	https://www.facebook.com/FBMobileFarmersMarket/	0	1	0	0	0	0	0	0	1:00 PM - 2:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	CVS Pharmacy 9915	""	352 University Ave	Palo Alto	CA	94301	37.446667	-122.16082	(650) 324-3248	0	""	""	EBT at register	""		https://www.cvs.com/store-locator/cvs-pharmacy-address/352+University+Avenue-Palo+Alto-CA-94301/storeid=9915	""	""		0	1	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 8:00 PM	0	0	9:00 AM -10:00 AM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	Walgreens 13596	""	300 University Ave	Palo Alto	CA	94301	37.445889	-122.16154	(650) 326-3404	0	""	""	EBT at register	""		https://www.walgreens.com/locator/walgreens-300+university+ave-palo+alto-ca-94301/id=13596	""	""	https://www.facebook.com/Walgreens-179074462147765/	0	1	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	0	8:00 AM - 9:00 AM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	1
santa_clara_county	grocery	0	Whole Foods Market 10005	""	774 Emerson St	Palo Alto	CA	94301	37.442596	-122.15948	(650) 326-8676	0	""	""	EBT at register	""		https://www.wholefoodsmarket.com/stores/paloalto	""	""		0	1	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	CVS Pharmacy 3935	""	855 El Camino Real	Palo Alto	CA	94301	37.438381	-122.16116	(650) 322-2707	0	""	""	EBT at register	""		https://www.cvs.com/store-locator/cvs-pharmacy-address/855+El+Camino+Real-Palo+Alto-CA-94301/storeid=3935	""	""		0	1	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 8:00 PM	0	0	9:00 AM - 10:00 AM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	Trader Joes 207	""	855 El Camino Real	Palo Alto	CA	94301	37.438381	-122.16116	(650) 327-7018	0	""	""	EBT at register	""		https://locations.traderjoes.com/ca/palo-alto/207/	""	""		0	1	8:00 AM - 7:00 PM	8:00 AM - 7:00 PM	8:00 AM - 7:00 PM	8:00 AM - 7:00 PM	8:00 AM - 7:00 PM	8:00 AM - 7:00 PM	8:00 AM - 7:00 PM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
san_mateo_county	grocery	0	CVS 10240	""	700 El Camino Real	Menlo Park	CA	94025	37.451847	-122.17934	(650) 566-1405	0	""	""	EBT at register	""		https://www.cvs.com/store-locator/cvs-pharmacy-address/700+El+Camino+Real-Menlo+Park-CA-94025/storeid=10240	""	""		0	1	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 8:00 PM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
san_mateo_county	grocery	0	SAFEWAY 2719	""	525 El Camino Real	Menlo Park	CA	94025	37.45052	-122.17751	(650) 847-2901	0	""	""	EBT at register	""		https://local.safeway.com/safeway/ca/menlo-park/525-el-camino-real.html	""	""		0	1	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	0	6:00 AM - 9:00 AM	0	6:00 AM - 9:00 AM	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	Walgreens 06869	""	2605 Middlefield Rd	Palo Alto	CA	94306	37.434296	-122.13066	(650) 566-9723	0	""	""	EBT at register	""		https://www.walgreens.com/locator/walgreens-2605+middlefield+rd-palo+alto-ca-94306/id=6869	""	""	https://www.facebook.com/Walgreens-107834162639818/	0	1	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	0	8:00 AM - 9:00 AM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-26	MM	""	""	""	""	""	1	0
san_mateo_county	grocery	0	7 Eleven 14331f 14331F	""	525 Oak Grove Ave	Menlo Park	CA	94025	37.455803	-122.18314	(650) 325-7007	0	""	""	EBT at register	""		https://www.7-eleven.com/locations/ca/menlo%20park/525-oak-grove-st-14331	""	""		0	1	24 HOURS	24 HOURS	24 HOURS	24 HOURS	24 HOURS	24 HOURS	24 HOURS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	CVS Pharmacy 9984	""	2701 Middlefield Rd	Palo Alto	CA	94306	37.433414	-122.12926	(650) 330-0132	0	""	""	EBT at register	""		https://www.cvs.com/store-locator/cvs-pharmacy-address/2701+Middlefield+Road-Palo+Alto-CA-94306/storeid=9984	""	""		0	1	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	9:00 AM - 10:00 AM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	7 Eleven 2236-14315g 14315G	""	708 Colorado Ave	Palo Alto	CA	94303	37.433147	-122.1282	(650) 328-6369	0	""	""	EBT at register	""		https://www.7-eleven.com/locations/ca/palo-alto/708-colorado-ave-14315	""	""		0	1	24 HOURS	24 HOURS	24 HOURS	24 HOURS	24 HOURS	24 HOURS	24 HOURS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
san_mateo_county	grocery	0	Walgreens 07087	""	643 Santa Cruz Ave	Menlo Park	CA	94025	37.452431	-122.18383	(650) 566-9723	0	""	""	EBT at register	""		https://www.walgreens.com/locator/walgreens-643+santa+cruz+ave-menlo+park-ca-94025/id=7087	""	""	https://www.facebook.com/Walgreens-114211622000486	0	1	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	9:00 AM - 9:00 PM	0	8:00 AM - 9:00 AM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	SAFEWAY  1682	""	2811 Middlefield Rd	Palo Alto	CA	94306	37.432514	-122.12784	(650) 321-8400	0	""	""	EBT at register	""		https://local.safeway.com/safeway/ca/palo-alto/2811-middlefield-rd.html	""	""		0	1	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	6:00 AM - 9:00 PM	0	6:00 AM - 9:00 AM	0	6:00 AM - 9:00 AM	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	1
san_mateo_county	grocery	0	TRADER JOE'S  69	""	720 Menlo Ave	Menlo Park	CA	94025	37.451241	-122.18321	(650) 323-2134	0	""	""	EBT at register	""		https://locations.traderjoes.com/ca/menlo-park/69/	""	""		0	1	9:00 AM - 7:00 PM	9:00 AM - 7:00 PM	9:00 AM - 7:00 PM	9:00 AM - 7:00 PM	9:00 AM - 7:00 PM	9:00 AM - 7:00 PM	9:00 AM - 7:00 PM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	8:00 AM - 9:00 AM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
san_mateo_county	grocery	0	Delucchi's Market	""	California Avenue	Redwood City	CA	94063	37.478596	-122.1883	(650) 216-7600	0	""	""	EBT at register	""		https://delucchismarket.com/	""	""		0	1	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	9:00 AM - 8:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	MOLLIE STONE'S MARKETS	""	164 S California Ave	Palo Alto	CA	94306	37.428818	-122.14288	(650) 323-8361	0	""	""	EBT at register	""		https://www.molliestones.com/StoreLocator/Store?L=3&M=&From=&S=	""	""		0	1	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	8:00 AM - 8:00 PM	0	7:00 AM - 8:00 AM	0	7:00 AM - 8:00 AM	0	7:00 AM - 8:00 AM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	COUNTRY SUN NATURAL FOODS	""	440 S California Ave	Palo Alto	CA	94306	37.426022	-122.14512	(650) 324-9190	0	""	""	EBT at register	""			""	""	https://www.facebook.com/countrysunnaturalfoods/	0	1	10:00 AM - 6:00 PM	10:00 AM - 6:00 PM	10:00 AM - 6:00 PM	10:00 AM - 6:00 PM	10:00 AM - 6:00 PM	0	9:00 AM - 5:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	Subway #27048	""	421 California Ave	Palo Alto	CA	94306	37.426144	-122.14486	(650) 289-9019	0	""	""	EBT at register	""		https://restaurants.subway.com/united-states/ca/palo-alto/421-california-ave	""	""		0	1	10:00 AM - 5:00 PM	10:00 AM - 5:00 PM	10:00 AM - 5:00 PM	10:00 AM - 5:00 PM	10:00 AM - 5:00 PM	10:00 AM - 5:00 PM	10:00 AM - 5:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
santa_clara_county	grocery	0	California Avenue Farmers' Market	""	California Avenue	Palo Alto	CA	94306	37.423168	-122.14743	(510) 745-7100	0	""	""	EBT at register	""		https://www.pafarmersmarket.org/?fbclid=IwAR1HYqkchU4uAS3yzzQY_xqHCT3mesyWUBie4eeu0ExT440OtAYjDvMTxjk	""	""	https://www.facebook.com/pages/California-Avenue-Farmers-Market/101186306588280	0	1	0	0	0	0	0	0	9:00 AM - 1:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2020-04-25	MM	""	""	""	""	""	1	0
san_mateo_county	grocery	0	Mi Tienda Redwood, Inc.	""	812 5th Ave	Redwood City	CA	94063	37.480343	-122.19936	(650) 257-3138	0	""	""	EBT at register	""			""	""		0	1	7:00 AM - 8:00 PM	7:00 AM - 8:00 PM	7:00 AM - 8:00 PM	7:00 AM - 8:00 PM	7:00 AM - 8:00 PM	7:00 AM - 8:00 PM	7:00 AM - 8:00 PM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			""	""	""	""	""	1	0
